share_sm,age,gender,education_level,income_level,cond,ResponseId,country,finished,condName,belief_in_cc,policy_support,wept,country_standard,alpha2,alpha3,share_sm_jittered
0.0,58.0,2.0,2.0,4.0,6,R_3m2HHcQWNXrS52T,usa,1,SystemJust,0.0,34.57142857142857,8.0,United States,US,USA,0.18878302945596587
0.0,40.0,2.0,3.0,6.0,12,R_2wNYenTLHzuoT6c,usa,1,BindingMoral,100.0,70.11111111111111,2.0,United States,US,USA,0.16350987655900578
0.0,67.0,2.0,3.0,1.0,2,R_YVPGPYzE2SpCvol,usa,1,Identity-Social-Norms-Intervention,100.0,77.22222222222223,8.0,United States,US,USA,0.04695114724260554
1.0,42.0,1.0,5.0,2.0,4,R_2zj60sCyvZqSOnI,usa,1,SciConsens,89.75,83.77777777777777,8.0,United States,US,USA,1.2173101627996303
1.0,56.0,1.0,5.0,4.0,1,R_2ZJuqh8DAP9V2Ue,usa,1,Control,100.0,85.77777777777777,8.0,United States,US,USA,1.0719095310748028
0.0,69.0,2.0,3.0,5.0,1,R_ZITD6KTOZf3aWXf,usa,1,Control,1.25,50.66666666666666,0.0,United States,US,USA,-0.24858814770529367
1.0,35.0,1.0,4.0,6.0,8,R_2E0LipbRp8ZUmk2,usa,1,PluralIgnorance,72.5,2.2222222222222223,0.0,United States,US,USA,1.0029058365703256
1.0,35.0,2.0,3.0,8.0,10,R_2RNYF56TKroIhqt,usa,1,DynamicNorm,82.25,35.0,1.0,United States,US,USA,0.98690944351676
1.0,30.0,1.0,3.0,7.0,7,R_23fW5UB6SBGU4UC,usa,1,PsychDistance,88.0,84.55555555555556,8.0,United States,US,USA,0.8789534247577101
1.0,37.0,1.0,3.0,7.0,4,R_ysgi6dz2xTv0MXD,usa,1,SciConsens,100.0,48.44444444444444,8.0,United States,US,USA,1.1339352042960305
0.0,47.0,2.0,3.0,4.0,10,R_23TYf1AYyotr2YP,usa,1,DynamicNorm,39.5,18.11111111111111,8.0,United States,US,USA,0.15696507050033617
1.0,38.0,1.0,4.0,6.0,12,R_RRiAbUCPWuMEidj,usa,1,BindingMoral,80.25,72.33333333333333,0.0,United States,US,USA,0.847271082155269
1.0,39.0,2.0,3.0,1.0,10,R_d1epnJ1hGMLh9Jf,usa,1,DynamicNorm,87.75,42.333333333333336,8.0,United States,US,USA,1.2417290586302718
1.0,43.0,2.0,3.0,5.0,3,R_3JJc6NdAO66ehhp,usa,1,NegativeEmotions,28.25,30.0,0.0,United States,US,USA,1.3134427828779942
1.0,35.0,1.0,4.0,8.0,6,R_24vITHi3bQcU7mI,usa,1,SystemJust,72.75,63.44444444444444,8.0,United States,US,USA,0.9834334645660184
0.0,50.0,2.0,3.0,1.0,1,R_3F59lMgEKUXWm1s,usa,1,Control,93.5,74.55555555555556,3.0,United States,US,USA,-0.0683803841694865
1.0,35.0,1.0,3.0,5.0,9,R_10BoSBamMwJKihH,usa,1,Letter2Future,45.0,41.66666666666666,1.0,United States,US,USA,1.1178666187520105
1.0,42.0,1.0,3.0,6.0,2,R_2VmccvAoDtWmlUT,usa,1,Identity-Social-Norms-Intervention,74.25,71.88888888888889,1.0,United States,US,USA,0.8998090611066605
0.0,37.0,1.0,3.0,6.0,10,R_30bFQaPsj04uxNZ,usa,1,DynamicNorm,59.25,62.888888888888886,0.0,United States,US,USA,-0.1697154682453598
1.0,35.0,1.0,4.0,8.0,4,R_3MM4kpfCcFOXWfL,usa,1,SciConsens,87.5,74.0,1.0,United States,US,USA,0.9036766991435171
1.0,74.0,2.0,3.0,3.0,11,R_1DZoDgxbvrCiSMA,usa,1,FutureSelfCont,100.0,79.33333333333333,0.0,United States,US,USA,1.0820898536662082
0.0,66.0,2.0,3.0,5.0,5,R_1DU9MkacPdmJ0qW,usa,1,CollectAction,91.25,83.33333333333333,8.0,United States,US,USA,-0.04441166966585221
1.0,54.0,2.0,3.0,4.0,4,R_2U59P4PbBkoDL0g,usa,1,SciConsens,,74.55555555555556,1.0,United States,US,USA,0.81693987677608
0.0,65.0,2.0,3.0,5.0,12,R_31Lrorh02ik6cnW,usa,1,BindingMoral,66.5,71.44444444444444,7.0,United States,US,USA,-0.10675275695312536
1.0,30.0,2.0,3.0,5.0,1,R_CZyzrhfp5aIu5cR,usa,1,Control,88.75,73.55555555555556,2.0,United States,US,USA,0.8593999526070952
1.0,35.0,1.0,4.0,7.0,8,R_3nl1xQCqc2hLenp,usa,1,PluralIgnorance,64.0,54.11111111111112,1.0,United States,US,USA,1.1072239974075027
1.0,60.0,1.0,3.0,5.0,2,R_1hYlXRO4kJyYW9X,usa,1,Identity-Social-Norms-Intervention,81.75,77.77777777777777,0.0,United States,US,USA,0.8959726004496174
,68.0,1.0,2.0,4.0,12,R_3lyLnLDL9uiWDFE,usa,1,BindingMoral,52.75,29.55555555555556,0.0,United States,US,USA,
1.0,40.0,1.0,4.0,7.0,3,R_3Ljtu9y8HSM6VrT,usa,1,NegativeEmotions,76.5,80.44444444444444,0.0,United States,US,USA,1.1724217607578196
1.0,35.0,1.0,3.0,6.0,5,R_3hunkwKFcUDKSNu,usa,1,CollectAction,62.5,65.33333333333333,1.0,United States,US,USA,1.0806811524780684
0.0,44.0,2.0,3.0,7.0,4,R_1hARdx7mbCxqiNw,usa,1,SciConsens,89.5,66.11111111111111,2.0,United States,US,USA,-0.057657703177750444
0.0,39.0,2.0,2.0,4.0,8,R_OP62lgkJRdu9hDj,usa,1,PluralIgnorance,59.5,55.66666666666666,8.0,United States,US,USA,-0.1179344109994612
,64.0,1.0,3.0,5.0,3,R_2DOlnUYWKsrYuW0,usa,1,NegativeEmotions,82.25,88.11111111111111,8.0,United States,US,USA,
1.0,38.0,1.0,4.0,6.0,9,R_22rkNC8Z2QXoNWZ,usa,1,Letter2Future,91.25,82.33333333333333,2.0,United States,US,USA,0.9223106437110313
1.0,40.0,1.0,4.0,7.0,12,R_2ZQsaUO861arCym,usa,1,BindingMoral,75.5,69.88888888888889,2.0,United States,US,USA,0.9452439656173656
1.0,38.0,1.0,4.0,6.0,1,R_2S2zxgInyyRBKba,usa,1,Control,88.25,72.22222222222223,8.0,United States,US,USA,0.9302323188577686
1.0,37.0,2.0,4.0,8.0,7,R_BPLs64Z4EPTJn69,usa,1,PsychDistance,95.25,88.88888888888889,8.0,United States,US,USA,1.2281793679352413
0.0,27.0,4.0,3.0,4.0,10,R_1DZNqIB0SlJ48JO,usa,1,DynamicNorm,100.0,81.77777777777777,8.0,United States,US,USA,0.06270192428550586
0.0,31.0,2.0,4.0,4.0,1,R_1N4GsDkFgtUPE6l,usa,1,Control,69.75,50.55555555555556,0.0,United States,US,USA,-0.04832955734329255
,74.0,2.0,3.0,4.0,3,R_5tEVzkZuvoDkjjb,usa,1,NegativeEmotions,95.5,95.88888888888889,0.0,United States,US,USA,
0.0,30.0,2.0,3.0,5.0,8,R_2ahINqrhp6VZpgd,usa,1,PluralIgnorance,50.25,44.44444444444444,0.0,United States,US,USA,0.20731367380929497
1.0,33.0,1.0,3.0,5.0,9,R_1dbO4VCHuxuwhHM,usa,1,Letter2Future,86.5,82.33333333333333,0.0,United States,US,USA,1.0962097376447029
0.0,71.0,2.0,3.0,5.0,2,R_8ANDEaZrKANU0I9,usa,1,Identity-Social-Norms-Intervention,80.75,68.22222222222223,4.0,United States,US,USA,0.04576870092176852
1.0,40.0,1.0,3.0,7.0,11,R_3EPVxRky4O0rJ1v,usa,1,FutureSelfCont,94.0,93.11111111111111,8.0,United States,US,USA,1.0084403623739278
1.0,40.0,1.0,4.0,7.0,6,R_3ozIx5wMD3za40B,usa,1,SystemJust,52.75,50.11111111111112,2.0,United States,US,USA,1.0474232955220288
1.0,41.0,1.0,4.0,6.0,5,R_07EO71dYNUz178d,usa,1,CollectAction,93.75,50.333333333333336,4.0,United States,US,USA,0.8180097905050354
1.0,42.0,1.0,4.0,5.0,7,R_1JUEbyzAfsmwuiG,usa,1,PsychDistance,69.25,68.11111111111111,1.0,United States,US,USA,1.026764496546707
0.0,72.0,2.0,3.0,5.0,2,R_2pRbKO7xp1tJee3,usa,1,Identity-Social-Norms-Intervention,84.25,76.66666666666667,0.0,United States,US,USA,0.06997046301284653
1.0,47.0,1.0,4.0,7.0,12,R_3EZ5cAKZvIMgkly,usa,1,BindingMoral,94.75,98.55555555555556,2.0,United States,US,USA,1.05010977388657
1.0,30.0,1.0,4.0,7.0,5,R_1LZiTPXnJhP12x2,usa,1,CollectAction,79.0,81.0,3.0,United States,US,USA,1.193384503736238
0.0,68.0,2.0,3.0,3.0,1,R_31Xz6QvH2AtlsmG,usa,1,Control,87.75,75.88888888888889,8.0,United States,US,USA,0.44157900581666154
0.0,66.0,2.0,3.0,5.0,12,R_3HIhfT8l45dxuJk,usa,1,BindingMoral,97.75,90.55555555555556,1.0,United States,US,USA,0.09883592425829392
,72.0,2.0,3.0,4.0,6,R_2CqcFf1tu90JLHy,usa,1,SystemJust,75.75,70.75,8.0,United States,US,USA,
0.0,64.0,2.0,3.0,4.0,3,R_2zIU9l7IWZpoFFq,usa,1,NegativeEmotions,47.25,54.22222222222222,1.0,United States,US,USA,-0.08761996239070725
0.0,35.0,2.0,3.0,5.0,7,R_3lVnrSZkLfPBUKu,usa,1,PsychDistance,81.5,66.44444444444444,7.0,United States,US,USA,-0.12890976321206662
0.0,68.0,2.0,3.0,3.0,1,R_2y28G6nr4j5OeA8,usa,1,Control,4.25,11.11111111111111,8.0,United States,US,USA,-0.03218674582736914
1.0,36.0,1.0,3.0,8.0,1,R_1gexlPe5k8lQlmh,usa,1,Control,88.5,23.55555555555556,8.0,United States,US,USA,1.3636062308812025
,27.0,2.0,2.0,4.0,2,R_22rdR3ncZSGLr5P,usa,1,Identity-Social-Norms-Intervention,87.5,72.44444444444444,8.0,United States,US,USA,
1.0,37.0,1.0,3.0,5.0,4,R_b16YHyFYEb9QT8B,usa,1,SciConsens,32.5,37.66666666666666,8.0,United States,US,USA,0.8348381927137347
1.0,30.0,1.0,2.0,5.0,4,R_3ksXvE6Rd1vVEgV,usa,1,SciConsens,89.5,69.11111111111111,8.0,United States,US,USA,0.9006368615118566
0.0,70.0,1.0,3.0,6.0,11,R_3JikaZXhn6Gs6BP,usa,1,FutureSelfCont,63.25,59.66666666666666,8.0,United States,US,USA,0.07601404573963745
1.0,35.0,1.0,4.0,7.0,3,R_3gZTej3ejuXOrFk,usa,1,NegativeEmotions,31.0,77.22222222222223,1.0,United States,US,USA,1.5806187977925665
1.0,34.0,1.0,4.0,6.0,7,R_d1rea3dij50xlJL,usa,1,PsychDistance,44.0,49.55555555555556,8.0,United States,US,USA,0.9568877625654799
0.0,45.0,1.0,2.0,2.0,5,R_30vDL8wKAo31c1p,usa,1,CollectAction,100.0,97.88888888888889,0.0,United States,US,USA,-0.11714631887912633
,69.0,2.0,2.0,4.0,10,R_1ojVPxjYK0Pa4rg,usa,1,DynamicNorm,39.75,61.888888888888886,1.0,United States,US,USA,
1.0,68.0,1.0,4.0,5.0,9,R_3rNUVRcMFotKRXH,usa,1,Letter2Future,97.5,69.33333333333333,8.0,United States,US,USA,1.165742708190492
,68.0,1.0,3.0,5.0,6,R_3ikZlL7DF0vw4BP,usa,1,SystemJust,95.75,59.333333333333336,8.0,United States,US,USA,
1.0,24.0,2.0,3.0,2.0,6,R_Rxkm41YQ6etv1ER,usa,1,SystemJust,26.0,44.66666666666666,1.0,United States,US,USA,0.9583391646792296
,66.0,1.0,3.0,6.0,11,R_Pv0BuKeyngxznqx,usa,1,FutureSelfCont,3.25,2.333333333333333,3.0,United States,US,USA,
1.0,30.0,1.0,4.0,6.0,4,R_wYkHQUeam0tTqPD,usa,1,SciConsens,56.5,53.22222222222222,8.0,United States,US,USA,0.9144848787070828
,66.0,1.0,3.0,3.0,8,R_BsIX7yLUyq4qre1,usa,1,PluralIgnorance,74.75,71.88888888888889,8.0,United States,US,USA,
1.0,65.0,1.0,3.0,8.0,12,R_2ay6hFTYQYZtwM6,usa,1,BindingMoral,86.75,80.0,8.0,United States,US,USA,1.017765423455496
0.0,73.0,2.0,4.0,5.0,5,R_24LRyeSSyoklRfF,usa,1,CollectAction,73.75,65.11111111111111,8.0,United States,US,USA,-0.037552244886017536
1.0,48.0,2.0,3.0,2.0,9,R_1roerjTaXGKPM7i,usa,1,Letter2Future,81.75,69.0,8.0,United States,US,USA,0.7650662470252715
0.0,69.0,2.0,3.0,3.0,9,R_D6vwa0t3uc8rGnv,usa,1,Letter2Future,95.5,58.333333333333336,0.0,United States,US,USA,0.19928126113618744
0.0,70.0,1.0,3.0,5.0,2,R_2rCU1G3a86HnzZB,usa,1,Identity-Social-Norms-Intervention,32.0,54.0,0.0,United States,US,USA,0.09022861929521049
0.0,41.0,1.0,4.0,4.0,4,R_265TYPcc2Sbz9U6,usa,1,SciConsens,35.25,57.0,8.0,United States,US,USA,-0.35830605558261386
,67.0,1.0,2.0,9.0,10,R_2QPZqkbJSxrIUtS,usa,1,DynamicNorm,55.5,61.11111111111112,8.0,United States,US,USA,
,60.0,2.0,3.0,5.0,10,R_2VQHBc3pbFVSfYk,usa,1,DynamicNorm,88.25,86.66666666666667,2.0,United States,US,USA,
,72.0,2.0,3.0,4.0,9,R_1eqqPLrFNbi16iu,usa,1,Letter2Future,82.0,76.0,8.0,United States,US,USA,
,24.0,2.0,2.0,5.0,4,R_3JrtaUIroA44Ns3,usa,1,SciConsens,91.5,65.0,0.0,United States,US,USA,
0.0,47.0,1.0,3.0,5.0,8,R_2f9v3c8KC4t1aap,usa,1,PluralIgnorance,100.0,88.55555555555556,8.0,United States,US,USA,0.05397767217223288
1.0,69.0,1.0,2.0,4.0,10,R_3O3vwayjgaONLnd,usa,1,DynamicNorm,100.0,99.88888888888889,8.0,United States,US,USA,0.9344174765202324
1.0,42.0,2.0,3.0,1.0,2,R_3Rmzf1UAKBVQc4i,usa,1,Identity-Social-Norms-Intervention,74.0,54.22222222222222,7.0,United States,US,USA,1.1293866220903812
1.0,25.0,2.0,4.0,6.0,5,R_3Gs05E56hJbOtm6,usa,1,CollectAction,100.0,97.66666666666669,8.0,United States,US,USA,0.8722256986560465
,34.0,1.0,3.0,5.0,3,R_1MPTcz0LjnYpR4f,usa,1,NegativeEmotions,82.0,81.0,8.0,United States,US,USA,
1.0,58.0,1.0,2.0,3.0,2,R_2qyEouBIULN900q,usa,1,Identity-Social-Norms-Intervention,90.0,76.66666666666667,2.0,United States,US,USA,0.8927483902643851
1.0,31.0,1.0,3.0,7.0,3,R_3JfkM4ikj9Y5Ufm,usa,1,NegativeEmotions,80.25,84.55555555555556,8.0,United States,US,USA,0.7845706328499555
1.0,40.0,1.0,4.0,8.0,7,R_2VO3WO59aQBrV6J,usa,1,PsychDistance,46.75,63.44444444444444,6.0,United States,US,USA,0.9391914508922574
0.0,39.0,2.0,2.0,4.0,4,R_2Vw1hkekDr8qJ58,usa,1,SciConsens,24.5,30.0,1.0,United States,US,USA,-0.07645673482769688
,43.0,2.0,4.0,6.0,9,R_w1LnOeQ5TZmk1JT,usa,1,Letter2Future,96.5,83.55555555555556,1.0,United States,US,USA,
1.0,35.0,1.0,4.0,1.0,10,R_1j8tN0upieKIq6I,usa,1,DynamicNorm,65.75,70.5,8.0,United States,US,USA,1.0147343640857642
,19.0,2.0,3.0,5.0,11,R_27pwHf5rc3bFqAw,usa,1,FutureSelfCont,52.75,65.44444444444444,8.0,United States,US,USA,
1.0,22.0,1.0,5.0,5.0,9,R_07iQbqQF0OuCOMF,usa,1,Letter2Future,64.0,68.22222222222223,3.0,United States,US,USA,0.8588580012214841
0.0,44.0,1.0,3.0,5.0,2,R_3dKDaVsd9TcuWMs,usa,1,Identity-Social-Norms-Intervention,58.25,52.333333333333336,1.0,United States,US,USA,0.28651577664645345
,23.0,2.0,3.0,5.0,12,R_2Vw1cAnrZzdIFDs,usa,1,BindingMoral,89.75,62.888888888888886,1.0,United States,US,USA,
0.0,44.0,2.0,4.0,4.0,1,R_1eY3KoazPo1p3J3,usa,1,Control,92.75,73.0,8.0,United States,US,USA,0.016704266754030094
,36.0,2.0,2.0,5.0,7,R_25AcxWjrX3qsoZP,usa,1,PsychDistance,33.0,30.666666666666668,8.0,United States,US,USA,
0.0,48.0,2.0,2.0,4.0,9,R_PXQIVs3pmp56oJX,usa,1,Letter2Future,100.0,100.0,0.0,United States,US,USA,0.09903443057568195
1.0,49.0,2.0,3.0,5.0,5,R_SBH8BtDOAm0JuxP,usa,1,CollectAction,100.0,100.0,2.0,United States,US,USA,0.9155148512924282
1.0,39.0,2.0,2.0,2.0,2,R_1kHLcl6EnbJBgb7,usa,1,Identity-Social-Norms-Intervention,95.75,66.77777777777777,4.0,United States,US,USA,1.1044244575820228
1.0,55.0,2.0,2.0,1.0,6,R_3HGloRduqoOiHzm,usa,1,SystemJust,98.5,97.77777777777776,8.0,United States,US,USA,1.1049854816383335
,59.0,2.0,2.0,1.0,3,R_XvTpMbwAgMUXxq9,usa,1,NegativeEmotions,44.0,49.77777777777778,0.0,United States,US,USA,
0.0,57.0,1.0,3.0,5.0,8,R_zSTzIb5Tb6Xnw2d,usa,1,PluralIgnorance,100.0,83.0,3.0,United States,US,USA,-0.023778505067458933
1.0,44.0,2.0,4.0,5.0,7,R_3P7w4YQcAzka5MV,usa,1,PsychDistance,100.0,100.0,3.0,United States,US,USA,1.210591075798671
0.0,74.0,1.0,2.0,5.0,10,R_3sZ3SrQnjdUYujL,usa,1,DynamicNorm,2.0,42.55555555555556,8.0,United States,US,USA,0.11922131897919483
1.0,40.0,1.0,4.0,5.0,12,R_6JZgnvLZ0cUICAh,usa,1,BindingMoral,96.75,60.77777777777778,2.0,United States,US,USA,0.9825976056943458
,42.0,2.0,2.0,4.0,12,R_2TGlaAsdkmzplgp,usa,1,BindingMoral,39.25,30.666666666666668,8.0,United States,US,USA,
1.0,38.0,2.0,3.0,4.0,5,R_1H6vrCsjAZfkCBq,usa,1,CollectAction,99.25,98.77777777777776,2.0,United States,US,USA,1.0569847920644841
1.0,50.0,2.0,3.0,4.0,8,R_1HitpqDFRYrAPfe,usa,1,PluralIgnorance,57.75,73.22222222222223,8.0,United States,US,USA,0.8755431796556824
,69.0,2.0,2.0,4.0,8,R_2f3ReLH5s8ADPag,usa,1,PluralIgnorance,100.0,89.22222222222223,8.0,United States,US,USA,
,54.0,1.0,2.0,5.0,4,R_Ap9YP1fNIxkeIM1,usa,1,SciConsens,97.75,85.66666666666667,7.0,United States,US,USA,
0.0,48.0,1.0,2.0,4.0,7,R_1ih9i9LASn2GVnj,usa,1,PsychDistance,90.0,77.22222222222223,8.0,United States,US,USA,-0.17163316065608294
1.0,45.0,2.0,3.0,4.0,5,R_Xqc8W0hF55bpNId,usa,1,CollectAction,75.0,41.44444444444444,8.0,United States,US,USA,1.0637053459093713
1.0,39.0,2.0,3.0,5.0,12,R_3rPopNcLGdwHPek,usa,1,BindingMoral,93.5,81.66666666666667,8.0,United States,US,USA,1.0991222316348883
0.0,73.0,2.0,2.0,3.0,3,R_3Ny6prAVRmDF25f,usa,1,NegativeEmotions,82.5,57.44444444444444,8.0,United States,US,USA,-0.01701075945951658
,30.0,1.0,2.0,5.0,8,R_2zT0CvKZ1VNSNab,usa,1,PluralIgnorance,100.0,85.44444444444444,1.0,United States,US,USA,
,35.0,1.0,2.0,1.0,10,R_2YQAoRy3lJkLYbc,usa,1,DynamicNorm,72.5,,8.0,United States,US,USA,
0.0,61.0,2.0,2.0,9.0,6,R_vrhzCoOzAJqzMhX,usa,1,SystemJust,85.25,64.22222222222223,4.0,United States,US,USA,-0.031481368418726514
1.0,45.0,2.0,4.0,7.0,5,R_2PzefB6FzFXEmVi,usa,1,CollectAction,100.0,97.22222222222224,3.0,United States,US,USA,1.1133957038051054
1.0,35.0,1.0,3.0,8.0,12,R_1o1hqsUXW9dP5Kt,usa,1,BindingMoral,59.75,48.0,0.0,United States,US,USA,1.0677596199277108
1.0,40.0,1.0,2.0,2.0,2,R_3R8iTuW0xYGLBYL,usa,1,Identity-Social-Norms-Intervention,48.75,50.66666666666666,8.0,United States,US,USA,1.075969079259951
0.0,64.0,1.0,2.0,1.0,8,R_1OV1n5Ml9Kg09gm,usa,1,PluralIgnorance,1.75,27.444444444444443,0.0,United States,US,USA,0.14236183921051399
1.0,28.0,2.0,3.0,5.0,8,R_wZBRq3X605zIoNj,usa,1,PluralIgnorance,80.5,53.0,1.0,United States,US,USA,1.109417433546689
0.0,68.0,2.0,3.0,5.0,10,R_3dGNWPwq4mJks9c,usa,1,DynamicNorm,21.75,34.888888888888886,0.0,United States,US,USA,-0.1305829737726372
0.0,46.0,2.0,3.0,4.0,3,R_3qL7yUzXXcImnVg,usa,1,NegativeEmotions,83.5,62.44444444444444,0.0,United States,US,USA,-0.002067907260146063
1.0,42.0,2.0,3.0,4.0,4,R_1Hk0rQhxEMB70JN,usa,1,SciConsens,90.0,89.375,8.0,United States,US,USA,1.068279799141848
,67.0,2.0,3.0,8.0,4,R_2BtDMvqf5uBaKFG,usa,1,SciConsens,10.75,50.0,8.0,United States,US,USA,
0.0,60.0,2.0,3.0,5.0,12,R_3P5Ajn0kzqfxLIl,usa,1,BindingMoral,78.0,75.11111111111111,2.0,United States,US,USA,-0.06711906846323487
,50.0,1.0,2.0,4.0,1,R_2DOIoot2cvjJfuC,usa,1,Control,32.25,55.333333333333336,5.0,United States,US,USA,
1.0,44.0,2.0,3.0,4.0,8,R_2w7GH8NmYRoP7Um,usa,1,PluralIgnorance,38.25,54.77777777777778,3.0,United States,US,USA,0.8154967697105313
1.0,50.0,2.0,3.0,4.0,8,R_qW5xj43sRAbPKF3,usa,1,PluralIgnorance,78.5,84.66666666666667,8.0,United States,US,USA,1.1517844305512401
1.0,18.0,2.0,2.0,5.0,7,R_xzk57UO6zyKJXzz,usa,1,PsychDistance,82.75,89.66666666666667,1.0,United States,US,USA,1.1337832326534962
0.0,73.0,1.0,3.0,5.0,3,R_pDAP9wurzW5Fz3P,usa,1,NegativeEmotions,24.5,16.666666666666668,7.0,United States,US,USA,0.0709314510208779
,61.0,2.0,4.0,5.0,6,R_21h00HQu3v5MW7a,usa,1,SystemJust,100.0,,8.0,United States,US,USA,
0.0,51.0,2.0,3.0,4.0,12,R_0CK9ISTqBnCz2o1,usa,1,BindingMoral,100.0,62.888888888888886,0.0,United States,US,USA,-0.18697637679175746
1.0,40.0,1.0,3.0,7.0,3,R_1NwPjr7SiOyrqTa,usa,1,NegativeEmotions,91.5,93.0,8.0,United States,US,USA,0.9190428621378549
1.0,66.0,1.0,3.0,5.0,4,R_3ke5fpqQllrfRbM,usa,1,SciConsens,91.5,90.88888888888889,8.0,United States,US,USA,0.9652672978676813
1.0,36.0,2.0,2.0,1.0,9,R_3sbQ3v6xIeI3EQE,usa,1,Letter2Future,85.75,90.66666666666669,6.0,United States,US,USA,0.8998599463446579
0.0,43.0,2.0,2.0,1.0,1,R_2SoezzydcmfS87M,usa,1,Control,74.25,35.666666666666664,0.0,United States,US,USA,-0.007042216685569886
1.0,64.0,1.0,3.0,5.0,2,R_2fAGgY36XAzvORB,usa,1,Identity-Social-Norms-Intervention,1.0,12.22222222222222,8.0,United States,US,USA,0.9175723933485852
1.0,73.0,2.0,3.0,4.0,7,R_3qw0ouD7MX313qM,usa,1,PsychDistance,92.75,86.88888888888889,1.0,United States,US,USA,1.0045934929718114
0.0,71.0,2.0,3.0,4.0,6,R_0AHjXjdkqvZhF3X,usa,1,SystemJust,94.25,49.71428571428572,8.0,United States,US,USA,-0.16403694711241545
,47.0,2.0,3.0,5.0,3,R_2YmrMopA23SCmx1,usa,1,NegativeEmotions,63.75,64.0,2.0,United States,US,USA,
,47.0,2.0,3.0,5.0,4,R_3MQmaYnuys5VyTb,usa,1,SciConsens,76.75,75.44444444444444,2.0,United States,US,USA,
1.0,67.0,1.0,3.0,4.0,7,R_302IAoxRMZFPRoP,usa,1,PsychDistance,100.0,99.77777777777776,8.0,United States,US,USA,1.358796688773018
1.0,54.0,2.0,2.0,4.0,1,R_3qdnTbcjGDBKFoX,usa,1,Control,100.0,90.4,8.0,United States,US,USA,1.1840401023785225
0.0,48.0,2.0,2.0,1.0,11,R_1LStSgtNSYFSVi7,usa,1,FutureSelfCont,61.0,24.444444444444443,8.0,United States,US,USA,-0.2333654656155217
0.0,70.0,2.0,4.0,4.0,9,R_2dHfq0W9UAGilWK,usa,1,Letter2Future,34.75,69.33333333333333,8.0,United States,US,USA,-0.2719004540405946
1.0,29.0,1.0,5.0,3.0,3,R_BDGhVPw6pEk7Hr3,usa,1,NegativeEmotions,57.0,50.22222222222222,0.0,United States,US,USA,1.342335773603413
1.0,59.0,2.0,3.0,4.0,10,R_1YbpYjLpu1h7zKp,usa,1,DynamicNorm,9.25,27.444444444444443,8.0,United States,US,USA,1.045668339508765
0.0,48.0,2.0,2.0,5.0,6,R_1jCD0K0WkTRReQ6,usa,1,SystemJust,9.75,17.88888888888889,0.0,United States,US,USA,0.13663824754722836
1.0,44.0,1.0,4.0,6.0,9,R_2QS2jYJfyv0vNMr,usa,1,Letter2Future,84.75,72.11111111111111,0.0,United States,US,USA,0.9773375348556183
1.0,32.0,2.0,3.0,5.0,12,R_1E0ZTG92b3553Ow,usa,1,BindingMoral,100.0,80.77777777777777,8.0,United States,US,USA,0.9346149868382955
1.0,45.0,2.0,4.0,6.0,12,R_1MWZBgaWa53e67j,usa,1,BindingMoral,71.25,66.66666666666667,0.0,United States,US,USA,0.9499708995915707
,20.0,2.0,2.0,1.0,3,R_2b18KuwM7U9HvxI,usa,1,NegativeEmotions,42.25,,0.0,United States,US,USA,
,62.0,2.0,3.0,4.0,10,R_2cjauoQw7awQZgJ,usa,1,DynamicNorm,16.0,57.0,8.0,United States,US,USA,
1.0,35.0,1.0,4.0,7.0,12,R_1OUGZhm6YwCCtYo,usa,1,BindingMoral,29.75,41.44444444444444,0.0,United States,US,USA,0.6876840474588033
1.0,35.0,1.0,4.0,7.0,1,R_rrOHQmwJ38IVCI9,usa,1,Control,27.75,38.11111111111112,0.0,United States,US,USA,1.1282908594006198
,30.0,2.0,2.0,4.0,7,R_8BQpJJK9WJ46689,usa,1,PsychDistance,86.5,48.55555555555556,1.0,United States,US,USA,
0.0,60.0,2.0,2.0,3.0,6,R_24BOypjqI7KF2uT,usa,1,SystemJust,97.25,55.333333333333336,0.0,United States,US,USA,-0.020990683048796994
0.0,57.0,2.0,4.0,5.0,2,R_1nT9fdDD2emHbMU,usa,1,Identity-Social-Norms-Intervention,89.25,80.66666666666667,3.0,United States,US,USA,-0.2682443229901735
0.0,40.0,2.0,3.0,5.0,3,R_1JKj8YzC0DwQJq6,usa,1,NegativeEmotions,81.25,91.77777777777776,1.0,United States,US,USA,0.05548362927949514
,25.0,2.0,2.0,4.0,5,R_1Q0mpNRYnJrZB7T,usa,1,CollectAction,75.5,57.0,0.0,United States,US,USA,
,64.0,1.0,3.0,5.0,6,R_2XdmDjAzuVi2YN2,usa,1,SystemJust,60.0,55.77777777777778,1.0,United States,US,USA,
0.0,36.0,1.0,3.0,1.0,12,R_3Pt1n6QVo8cKXVt,usa,1,BindingMoral,92.75,79.77777777777777,0.0,United States,US,USA,0.15905029634366055
0.0,54.0,2.0,3.0,5.0,6,R_1jNHqxYqem6qeYH,usa,1,SystemJust,87.25,80.44444444444444,1.0,United States,US,USA,0.22695522877235816
0.0,43.0,2.0,4.0,7.0,1,R_22mZxxcmaRfJ3r4,usa,1,Control,100.0,79.77777777777777,2.0,United States,US,USA,0.06300814178709054
1.0,25.0,2.0,3.0,4.0,3,R_21v1P8Z4vdZrvmh,usa,1,NegativeEmotions,97.25,96.77777777777776,0.0,United States,US,USA,0.7432925635147327
